영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,제작사,배급사,등급,장르,감독,배우
친구누나2 무삭제,2018-08-10,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
친구부부와교환섹스,2019-06-21,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
친구부부와교환섹스-무삭제,2019-08-20,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
친구아빠 2,2019-04-02,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
친구아빠 2 무삭제,2019-07-02,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
친구엄마 2018 (무삭제),2018-12-18,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
친구엄마 : 그녀의 밤기술 무삭제,2018-03-28,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
친구엄마 : 내 여자가 되던 날,2018-02-20,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
친구엄마 : 내 여자가 되던 날 무삭제,2018-07-24,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
친구엄마 : 섹스 하던 날,2018-01-18,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"이상민,이상민",미즈미 사키
친구엄마 : 섹스 하던 날 무삭제,2018-07-24,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,미즈미 사키
친구엄마 : 은밀한 정사,2018-08-14,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
친구엄마 : 은밀한 정사 무삭제,2019-05-30,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
친구엄마 : 참을 수 없는 날 무삭제,2018-03-28,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
친구엄마 : 참을 수 없는 날 2,2019-07-30,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
친구엄마 : 참을 수 없는 날 2 무삭제,2019-09-26,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
친구엄마 : 하고 싶은 날,2019-08-23,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
친구엄마 : 하고 싶은 날 무삭제,2019-10-25,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
친구엄마 그리고 정사-감독판,,1000,0,1000,1,1,1,1,한국,,,청소년관람불가,멜로/로맨스,이전,
친구엄마: 그녀의 병간호 (무삭제),2018-01-31,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구엄마: 여자친구의 엄마를 탐하다,2018-05-24,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구엄마: 여자친구의 엄마를 탐하다(무삭제),2018-06-15,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구엄마: 이혼한 그녀의 남자가 되던 날 (무삭제),2018-03-09,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구엄마들 무삭제,2018-11-16,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
친구엄마들: 맛있는 섹스,2018-08-30,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구엄마들: 맛있는 섹스(감독판),2018-10-30,5000,0,5000,1,1,1,1,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
친구의젊은엄마,2019-05-03,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
친구의젊은엄마-무삭제,2019-07-12,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
친절한 며느리,2019-06-27,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,이은미
큰놈의 불기둥,2018-05-17,2000,0,2000,1,1,1,1,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,드라마,김영민,
클럽녀 섹스 다이어트,2019-09-13,1000,0,1000,1,1,1,1,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
타짜의 목적,2018-05-15,6000,0,6000,1,1,1,1,한국,노바엔터테인먼트,노바엔터테인먼트,청소년관람불가,,김경훈,임동규
팀장님의 아내,2018-11-30,2000,0,2000,1,1,1,1,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,"멜로/로맨스,드라마",김영민,
파도 여인 그리고 탱고 무삭제판,2018-01-12,5000,0,5000,1,1,1,1,한국,(주)갑종무비필름,(주)에스와이미디어,청소년관람불가,멜로/로맨스,박갑종,"허지혜,조상민,백학기"
폰섹스의 덫- 무삭제판,,1000,0,1000,1,1,1,1,한국,,,청소년관람불가,멜로/로맨스,,
하숙집 여자들 무삭제,2018-10-30,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
하숙집 여주인의 목적-감독판,2018-04-10,2000,0,2000,1,1,1,1,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
하숙집 여주인의 목적-무삭제판,2018-12-26,1000,0,1000,1,1,1,1,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
학생의 엄마 : 첫 섹스 하던 날 2,2019-04-02,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
학생의 엄마 : 첫 섹스 하던 날 2 무삭제,2019-07-16,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
학생의 엄마 : 첫 섹스 하던 날 무삭제,2018-03-28,6000,0,6000,1,1,1,1,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
형부를 탐하다 무삭제판,2019-10-08,5000,0,5000,1,1,1,1,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",최정자,
형수의 엉덩이,2019-10-21,1000,0,1000,1,1,1,1,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제임스 오,
형수의 직업_무삭제판,2018-04-20,6000,0,6000,1,1,1,1,한국,(주)마이애미미디어,(주)마이애미미디어,청소년관람불가,,노현진,"박주빈,민도윤"
화끈한 룸메이트 무삭제판,2019-09-18,6000,0,6000,1,1,1,1,한국,무비진,주식회사 플릭스코,청소년관람불가,"멜로/로맨스,코미디,성인물(에로)",백석동,"진시아,도모세"
후배부부와 교환섹스,2018-06-29,5000,0,5000,1,1,1,1,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,남현수,
10회 대구사회복지영화제 단편극 1,,0,0,0,0,0,1,2,한국,,,,드라마,,
10회 대구사회복지영화제 단편극 2,,0,0,0,0,0,1,2,한국,,,,드라마,,
10회 대구사회복지영화제 단편극 3,,0,0,0,0,0,1,2,한국,,,,"드라마,애니메이션",,
10회 대구사회복지영화제 단편다큐,,0,0,0,0,0,1,2,한국,,,,다큐멘터리,,
10회 대구사회복지영화제 페루자 +산책가,,0,0,0,0,0,1,2,한국,,,,애니메이션,,
12번째 보조사제,,0,0,0,0,0,1,1,한국,,,,"공포(호러),판타지",장재현,"이학주,임성미,박지일"
12월단단한영화展,,0,0,0,0,0,1,1,한국,,,,드라마,신우석,
192-399: 더불어 사는 집 이야기,,0,0,448500,0,107,1,1,한국,이현정,,15세이상관람가,다큐멘터리,이현정,이현정
2018 전북독립영화제 폐막식 + 폐막작,,0,0,0,0,0,1,1,한국,,,,기타,,
2019 전북독립영화제 폐막식 + 폐막작,,0,0,0,0,0,1,1,한국,,,,기타,,
2019 제2회 대한민국패럴스마트폰영화제 섹션A,,0,0,0,0,0,1,3,한국,,,,드라마,,최정은
2019 제2회 대한민국패럴스마트폰영화제 섹션B,,0,0,0,0,0,1,3,한국,,,,드라마,,
2019 제2회 대한민국패럴스마트폰영화제 섹션C,,0,0,0,0,0,1,2,한국,,,,드라마,,
2019 제2회 대한민국패럴스마트폰영화제 섹션D,,0,0,0,0,0,1,3,한국,,,,드라마,,
30년만의 대결,1971-02-27,0,0,0,0,0,1,2,한국,덕영필림,,12세이상관람가,액션,임권택,"최무룡,김지미,박노식"
Diff 2018 특별섹션1,,0,0,0,0,0,1,1,한국,,,,드라마,,
Diff 2019 특별섹션2,,0,0,0,0,0,1,1,한국,,,,드라마,,
Diff 2019 특별섹션3,,0,0,0,0,0,1,1,한국,,,,,,
SEFF2018 전체관람가 1,,0,0,0,0,0,1,1,한국,,,,기타,,
SEFF2018 전체관람가 2,,0,0,0,0,0,1,1,한국,,,,기타,,
[MWFF2019] 바네사+편지,,0,0,0,0,0,1,1,한국,,,,기타,,
[MWFF2019] 스윗 골든 키위+세컨드홈+령희,,0,0,0,0,0,1,1,한국,,,,기타,,
"[MWFF2019] 은서+혜나, 라힐맘",,0,0,0,0,0,1,1,한국,,,,다큐멘터리,,
「딸에 대하여」 책과 영화의 만남 - 단편모음(섹션 1),,0,0,0,0,0,1,1,한국,,,,기타,,
「딸에 대하여」 책과 영화의 만남 - 단편모음(섹션 3),,0,0,0,0,0,1,1,한국,,,,기타,,
「딸에 대하여」 책과 영화의 만남 - 단편모음(섹션2),,0,0,0,0,0,1,1,한국,,,,기타,,
가슴에 돋는 칼로 슬픔을 자르고,1992-11-07,0,0,119000,0,17,1,2,한국,영필름,,연소자관람불가,"드라마,멜로/로맨스",홍기선,"조재현,김진녕,오연수,박충선"
강원도의 힘,1998-04-04,0,0,60000,0,12,1,1,한국,미라신코리아(주),,18세 미만인 자는 관람할 수 없는 등급,드라마,홍상수,"김유석,백종학,박정화,임선영,오윤홍,박현영,박현영"
개막작 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
개막작 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
개벽,1991-09-21,0,0,0,0,0,1,2,한국,춘우영화주식회사,,연소자관람가,"드라마,사극",임권택,"이덕화,이혜영,이석구,김명곤,이기열,이철민,이기영,송용태"
거짓말,2000-01-08,0,0,0,0,0,1,1,한국,(주)신씨네,한맥영화(주),18세관람가,"멜로/로맨스,성인물(에로)",장선우,"이상현,김태연"
걷기왕,2016-10-20,0,0,710905075,0,95542,1,2,한국,㈜인디스토리,CGV아트하우스,12세이상관람가,드라마,백승화,"심은경,박주희,김새벽,허정도,윤지원,안승균,김광규,김정영,이재진,이준용,박민준,장현진,방범석,정규환,오은비,조주형,이규진,이동혁,이수아,최봉석,황수진,김신동,이주영,안재홍,이나영,최원"
검은 머리,,0,0,0,0,0,1,2,한국,,,,액션,이만희,"문정숙,장동휘,이대엽"
결혼이야기,1992-07-04,0,0,0,0,0,1,2,한국,㈜익영영화,,연소자관람불가,"드라마,멜로/로맨스,코미디",김의석,"최민수,심혜진,양택조,윤문식,엄정화"
경마장 가는 길,1991-12-21,0,0,184000,0,38,1,1,한국,태흥영화(주),,연소자관람불가,"드라마,멜로/로맨스",장선우,"강수연,문성근,김보연"
경쟁 1 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁 2 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁 3 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁 4 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁 5 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁 6 - 2019 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁1 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁2 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁3 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁4 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁5 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
경쟁6 - 2018 전북독립영화제,,0,0,0,0,0,1,1,한국,,,,기타,,
구르믈 버서난 달처럼,2010-04-28,0,0,10241716500,0,1383867,1,1,한국,"(주)영화사아침,(주)타이거픽쳐스",에스케이텔레콤(주),15세이상관람가,"사극,액션",이준익,"황정민,김성훈,차승원,한지혜,백성현,신영훈,김영훈,함철훈,박광설,박미령,정선미,임재윤,권성영,김여정,이달형,박수정,이필훈,양명헌,송영창,박진우,신정근,이해영,김보연,김창완,정재헌,김상호,염동헌,정민성,박윤호,김서원,양도현"
굿 비즈니스,,0,0,0,0,0,1,1,한국,,,,다큐멘터리,이학준,
기쁜 우리 젊은 날,1987-05-02,0,0,4289500,0,1171,1,3,한국,태흥영화(주),,중학생이상관람가,"드라마,멜로/로맨스",배창호,"안성기,김지영,황신혜,최불암,전무송"
꼬방동네 사람들,1982-07-17,0,0,1456000,0,234,1,2,한국,,,청소년관람불가,드라마,배창호,"김보연,김희라,안성기,홍성민,김지영"
꽃잎,1996-04-05,0,0,0,0,0,1,3,한국,미라신코리아(주),,연소자관람불가,드라마,장선우,"문성근,이정현,이영란,유순철,안석환,오지혜,박광정,박충선"
나무들 비탈에 서다,1968-04-13,0,0,0,0,0,1,2,한국,,,,드라마,최하원,"이순재,문희"
나쁜 영화,1997-08-02,0,0,0,0,0,1,3,한국,미라신코리아(주),대우시네마,연소자관람불가,드라마,장선우,"한슬기,장남경,기주봉,박길수,박미현,권태원,김기천"
"나의 사랑, 나의 신부",1990-12-29,0,0,2940500,0,384,1,2,한국,(주)삼호필림,,고등학생이상관람가,"드라마,코미디",이명세,"박중훈,최진실,최종원,김보연,윤문식,권병길"
내 마음의 풍금,1999-03-27,0,0,3471000,0,1417,1,2,한국,아트힐(주),,모든 관람객이 관람할 수 있는 등급,"멜로/로맨스,드라마",이영재,"이병헌,전도연,이미연,송옥숙,이인철,이대연,김일우,남덕우,김은미,신신애,김동영"
넘버 3,1997-08-02,0,0,620500,0,82,1,2,한국,프리시네마(주),(주)시네마서비스,연소자관람불가,"코미디,액션,범죄",송능한,"한석규,최민식,이미연,안석환,박광정,방은희,송강호,박상면,박성웅,박길수"
노프라블랜드,,0,0,0,0,0,1,1,한국,목영이엔엠,목영이엔엠,전체관람가,다큐멘터리,양재영,
느미,1980-06-13,0,0,0,0,0,1,2,한국,신한영화(주),,연소자관람불가,"드라마,멜로/로맨스",김기영,"장미희,하명중,백일섭,권미혜,김정철,이화시"
단편 섹션/더블 액팅 샷 - 2018 FALLing in JEONJU,,0,0,0,0,0,1,1,한국,,,,기타,,
단편영화 다시보기 – 인생은 반전,,0,0,0,0,0,1,1,한국,,,,기타,,
달마가 동쪽으로 간 까닭은?,1989-09-29,0,0,0,0,0,1,2,한국,배용균프로덕션,,연소자관람가,드라마,배용균,"이판용,신원섭"
달은...해가 꾸는 꿈,1992-02-29,0,0,594000,0,99,1,1,한국,,,고등학생이상관람가,"드라마,멜로/로맨스,범죄",박찬욱,"이승철,나현희,송승환,이기열"
대립군,2017-05-31,0,0,6276963402,0,837500,1,1,한국,"리얼라이즈픽쳐스(주),이십세기폭스 인터내셔널 프로덕션,(주)베르디미디어,(주)블러썸픽쳐스",이십세기폭스코리아(주),15세이상관람가,"드라마,사극",정윤철,"이정재,여진구,김무열,이솜,박원상,배수빈,김명곤,박해준,이한성,박정환,박지환,손승훈,손영진,정연수,지경현,유명환,윤성민,이가경,이경수,이경재,이상현,이승훈,이주영,박호산,김원진,김재록,우기홍,강도연,최병모,박상훈,김시우,진수현,박지훈,이승철"
대장 김창수,2017-10-19,0,0,2879121115,0,381483,1,1,한국,"(주)비에이엔터테인먼트,(주)무비스퀘어","(주)키다리이엔티,주식회사 키위컴퍼니",12세이상관람가,드라마,이원태,"조진웅,송승헌,정만식,정진영,신정근,유승목,정규수,이서원,곽동연,박소담,박재영,박정숙,박지훈,서주연,최서윤,이신우,이원태,이정철,이정현,홍재식,황정용,염혜란,오안진,한성천,이정현,전배수,배진웅,김시우,김재영,황재필,차영우,전정일"
도시로 간 처녀,1981-12-03,0,0,0,0,0,1,1,한국,태창엔터테인먼트(주),,국민학생관람불가,드라마,김수용,"금보라,홍성민,이영옥,유지인"
독립영화의 밤,,0,0,0,0,0,1,1,한국,,,,기타,,
돼지가 우물에 빠진 날,1996-05-15,0,0,606000,0,95,1,1,한국,(주)동아수출공사,,연소자관람불가,드라마,홍상수,"김의성,박진성,조은숙,이응경,방은희,송강호,박충선"
레드마리아2,,0,0,1298500,0,272,1,1,한국,,,,다큐멘터리,경순,
"레드헌트2, 국가범죄",,0,0,0,0,0,1,1,한국,,,,다큐멘터리,조성봉,
무숙자,,0,0,0,0,0,1,2,한국,신필름,,청소년관람불가,드라마,신상옥,"최은희,김정훈"
문정왕후,,0,0,0,0,0,1,2,한국,태창흥업,,,사극,나봉한,"이순재,남정임,최은희"
미몽(죽음의 자장가),1936-10-25,0,0,52000,0,13,1,2,한국,경성촬영소,,,드라마,양주남,"문예봉,이금룡,유선옥"
미술관 옆 동물원,1998-12-19,0,0,483000,0,65,1,2,한국,,,15세 미만인 자는 관람할 수 없는 등급,"드라마,멜로/로맨스",이정향,"심은하,안성기,방추성,이성재,송선미,류승수"
반차/아역배우 박웅비 - Made in Jeonju 8월,,0,0,0,0,0,1,4,한국,,,,기타,,
